0CF2BB3E-36B8-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	0C0DB7A1-3680-11E8-BF66-D9AA8AFF4A69	FILE_OBJECT_FILE	EVENT_WRITE	1522706861933350905
445027EE-36C2-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	76A739B1-A13E-FD50-BEA1-B218A0FD0400	FILE_OBJECT_FILE	EVENT_MMAP	1522706863243355502
458F5AC3-36C2-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	76A739B1-A13E-FD50-BEA1-B218A0FD0400	FILE_OBJECT_FILE	EVENT_OPEN	1522706865343358958
458F195B-36C2-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	D57B2A07-B373-B75A-B3B3-93790AB76535	FILE_OBJECT_FILE	EVENT_OPEN	1522706865343358958
458F195B-36C2-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	D57B2A07-B373-B75A-B3B3-93790AB76535	FILE_OBJECT_FILE	EVENT_CLOSE	1522706865343358958
458F195B-36C2-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	965F27C6-9C7D-1F5A-BD9C-255B7A1FA2E0	FILE_OBJECT_FILE	EVENT_READ	1522706865383352629
458F195B-36C2-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	965F27C6-9C7D-1F5A-BD9C-255B7A1FA2E0	FILE_OBJECT_FILE	EVENT_CLOSE	1522706865393353710
4635AFD1-36C2-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	76A739B1-A13E-FD50-BEA1-B218A0FD0400	FILE_OBJECT_FILE	EVENT_MMAP	1522706866433355357
4635AFD1-36C2-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	0C51AAE3-0594-4A51-9405-4FC4214A0041	FILE_OBJECT_FILE	EVENT_READ	1522706866503364600
72FB0406-3678-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	54BD62EE-36C2-11E8-BF66-D9AA8AFF4A69	FILE_OBJECT_UNIX_SOCKET	EVENT_CLOSE	1522706891813353195
585F4106-36C2-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	169FA52D-7ECD-245E-8D7E-99F27E24D953	FILE_OBJECT_FILE	EVENT_LSEEK	1522706896923354829
59E27464-36C2-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	51110606-D232-9652-B2D2-3A7242968F8A	FILE_OBJECT_FILE	EVENT_CLOSE	1522706899433350150
59E27464-36C2-11E8-BF66-D9AA8AFF4A69	SUBJECT_PROCESS	0905A02C-D979-5D57-B9D9-F12D475D7A9B	FILE_OBJECT_FILE	EVENT_MMAP	1522706899433350150
